4371.990322	4397.116129	M2_GCF4077
4397.116129	4422.241935	M2_GCF4205
4422.241935	4447.367742	M31_GCF3327
4447.367742	4472.493548	M34_GCF2414
4472.493548	4497.619355	M34_GCF2939
4497.619355	4522.745161	M38_GCF3745
4522.745161	4547.870967	M40_GCF4436
4547.870967	4572.996774	M44_GCF4420
4572.996774	4598.12258	M51_GCF3580
4598.12258	4623.248387	M52_GCF3987
4623.248387	4648.374193	M53_GCF4056
4648.374193	4673.5	M62_GCF2671
4673.5	4698.625806	M64_GCF3686
4698.625806	4723.751613	M70_GCF329
4723.751613	4748.877419	M75_GCF4771
4748.877419	4774.003226	M7_GCF2547
4774.003226	4799.129032	M7_GCF3583
4799.129032	4824.254838	M7_GCF4594
4824.254838	4849.380645	M85_GCF4079
4849.380645	4874.506451	M86_GCF4344
4874.506451	4899.632258	M89_GCF3337
4899.632258	4924.758064	M97_GCF3793
4924.758064	4949.883871	M103_GCF2087
4949.883871	4975.009677	M13_GCF4025
4975.009677	5000.135484	M13_GCF4829
5000.135484	5025.26129	M145_GCF3736
5025.26129	5050.387096	M166_GCF4224
5050.387096	5075.512903	M168_GCF4253
5075.512903	5100.638709	M27_GCF2686
5100.638709	5125.764516	M30_GCF2034
5125.764516	5150.890322	M30_GCF2537
5150.890322	5176.016129	M30_GCF3710
5176.016129	5201.141935	M30_GCF3963
5201.141935	5226.267742	M30_GCF4735
5226.267742	5251.393548	M48_GCF2335
5251.393548	5276.519355	M57_GCF3832
5276.519355	5301.645161	M63_GCF2550
5301.645161	5326.770967	M69_GCF3839
5326.770967	5351.896774	M73_GCF4311
5351.896774	5377.02258	M94_GCF3517
5377.02258	5402.148387	M105_GCF2312
5402.148387	5427.274193	M112_GCF2504
5427.274193	5452.4	M11_GCF2557
5452.4	5477.525806	M11_GCF3433
5477.525806	5502.651613	M138_GCF3612
5502.651613	5527.777419	M139_GCF3641
5527.777419	5552.903225	M147_GCF3773
5552.903225	5578.029032	M148_GCF3779
5578.029032	5603.154838	M151_GCF3867
5603.154838	5628.280645	M156_GCF3939
5628.280645	5653.406451	M161_GCF4051
5653.406451	5678.532258	M181_GCF4434
5678.532258	5703.658064	M188_GCF4453
5703.658064	5728.783871	M189_GCF4454
5728.783871	5753.909677	M18_GCF2027
5753.909677	5779.035484	M18_GCF2531
5779.035484	5804.16129	M18_GCF2532
5804.16129	5829.287096	M18_GCF3400
5829.287096	5854.412903	M18_GCF3558
5854.412903	5879.538709	M18_GCF4090
5879.538709	5904.664516	M18_GCF4593
5904.664516	5929.790322	M18_GCF4604
5929.790322	5954.916129	M194_GCF4513
5954.916129	5980.041935	M197_GCF4543
5980.041935	6005.167742	M19_GCF2012
6005.167742	6030.293548	M19_GCF3561
6030.293548	6055.419354	M19_GCF3576
6055.419354	6080.545161	M19_GCF4370
6080.545161	6105.670967	M19_GCF4522
6105.670967	6130.796774	M19_GCF4563
6130.796774	6155.92258	M19_GCF4828
6155.92258	6181.048387	M22_GCF2428
6181.048387	6206.174193	M22_GCF3439
6206.174193	6231.3	M46_GCF3898
6231.3	6256.425806	M47_GCF94
6256.425806	6281.551613	M49_GCF4158
6281.551613	6306.677419	M58_GCF4822
6306.677419	6331.803225	M59_GCF4413
6331.803225	6356.929032	M5_GCF2044
6356.929032	6382.054838	M60_GCF2280
6382.054838	6407.180645	M67_GCF3897
6407.180645	6432.306451	M74_GCF4415
6432.306451	6457.432258	M82_GCF3966
6457.432258	6482.558064	M83_GCF2071
6482.558064	6507.683871	M90_GCF4073
6507.683871	6532.809677	M91_GCF2278
6532.809677	6557.935483	M95_GCF3436
6557.935483	6583.06129	M10_GCF3040
6583.06129	6608.187096	M10_GCF3070
6608.187096	6633.312903	M10_GCF3564
6633.312903	6658.438709	M10_GCF4607
6658.438709	6683.564516	M113_GCF2540
6683.564516	6708.690322	M114_GCF2553
6708.690322	6733.816129	M199_GCF4547
6733.816129	6758.941935	M25_GCF2172
6758.941935	6784.067742	M25_GCF3313
6784.067742	6809.193548	M41_GCF3964
6809.193548	6834.319354	M41_GCF4730
6834.319354	6859.445161	M50_GCF1825
6859.445161	6884.570967	M56_GCF3984
6884.570967	6909.696774	M66_GCF4512
6909.696774	6934.82258	M77_GCF3713
6934.82258	6959.948387	M8_GCF2046
6959.948387	6985.074193	M8_GCF3563
6985.074193	7010.2	M8_GCF4095
7010.2	7035.325806	M8_GCF4601
7035.325806	7060.451612	M100_GCF1851
7060.451612	7085.577419	M115_GCF2692
7085.577419	7110.703225	M122_GCF3281
7110.703225	7135.829032	M124_GCF3307
7135.829032	7160.954838	M127_GCF3454
7160.954838	7186.080645	M128_GCF3456
7186.080645	7211.206451	M130_GCF3459
7211.206451	7236.332258	M131_GCF3489
7236.332258	7261.458064	M132_GCF3519
7261.458064	7286.583871	M140_GCF3708
7286.583871	7311.709677	M14_GCF2363
7311.709677	7336.835483	M14_GCF3374
7336.835483	7361.96129	M14_GCF3416
7361.96129	7387.087096	M159_GCF4012
7387.087096	7412.212903	M165_GCF4206
7412.212903	7437.338709	M171_GCF4315
7437.338709	7462.464516	M172_GCF4323
7462.464516	7487.590322	M173_GCF4327
7487.590322	7512.716129	M174_GCF4328
7512.716129	7537.841935	M178_GCF4379
7537.841935	7562.967741	M179_GCF4417
7562.967741	7588.093548	M201_GCF4644
7588.093548	7613.219354	M205_GCF4695
7613.219354	7638.345161	M28_GCF3970
7638.345161	7663.470967	M29_GCF3756
7663.470967	7688.596774	M29_GCF4035
7688.596774	7713.72258	M29_GCF4063
7713.72258	7738.848387	M32_GCF3699
7738.848387	7763.974193	M45_GCF2423
7763.974193	7789.1	M45_GCF2943
7789.1	7814.225806	M45_GCF3394
7814.225806	7839.351612	M6_GCF2162
7839.351612	7864.477419	M6_GCF3965
7864.477419	7889.603225	M6_GCF4221
7889.603225	7914.729032	M6_GCF4342
7914.729032	7939.854838	M6_GCF4731
7939.854838	7964.980645	M71_GCF3875
7964.980645	7990.106451	M78_GCF1138
7990.106451	8015.232258	M79_GCF4017
8015.232258	8040.358064	M80_GCF485
8040.358064	8065.48387	M84_GCF4343
8065.48387	8090.609677	M87_GCF2158
8090.609677	8115.735483	M87_GCF2735
8115.735483	8140.86129	M99_GCF1847
8140.86129	8165.987096	M33_GCF2040
8165.987096	8191.112903	M33_GCF2559
8191.112903	8216.238709	M33_GCF2890
8216.238709	8241.364516	M33_GCF3551
8241.364516	8266.490322	M33_GCF4559
8266.490322	8291.616129	M33_GCF4599
8291.616129	8316.741935	M17_GCF2010
8316.741935	8341.867741	M17_GCF2025
8341.867741	8366.993548	M17_GCF3044
8366.993548	8392.119354	M17_GCF3071
8392.119354	8417.245161	M17_GCF3581
8417.245161	8442.370967	M17_GCF4046
8442.370967	8467.496774	M17_GCF4057
8467.496774	8492.62258	M17_GCF4094
8492.62258	8517.748387	M17_GCF4600
8517.748387	8542.874193	M9_GCF2165
8542.874193	8567.999999	M9_GCF2558
